62.1313528,25.669374600000005
62.13136899999999,25.668559999999996
62.13166794444445,25.669282888888883
62.131744,25.669436625000003
62.131915636363644,25.66923527272727
61.46449364285714,23.75265971428571
61.46574233333334,24.372181666666666
62.13147085714286,25.669058857142858
62.248889000000005,25.8402465
62.10650818181818,25.69619336363636
62.023455,23.784252
62.131691,25.668983625000003
62.13156908,25.668955600000004
62.13157612903224,25.66805296774193
61.50293037037036,23.766573222222238
62.13083478947368,25.66881300000001
