61.49944000000001,23.724611999999997
61.68929838888888,27.273135444444446
61.675019944444436,27.276817592592604
60.44959717460312,22.231381507936533
63.09684219230769,21.61666814102564
60.46657237037037,22.306505555555564
61.69269425714284,27.24118632857143
60.9615298205128,25.679894487179467
60.17035820270271,24.944520918918915
61.49799141269848,23.74810461904757
60.98980318652849,25.649982606217616
60.4494525389611,22.266954415584408
65.01824988144325,25.46638864432992
61.499164775510195,23.765925061224486
60.15969704444444,24.943924799999998
60.18025137500001,24.91875612499999
