61.49277633333333,23.781398333333332
61.77130200000001,24.0666443
61.574934400000004,23.6843576
61.49732399999997,23.750863999999986
61.50220416666667,23.761098999999998
61.769099999999995,24.023825225806448
61.460140666666675,23.73899311111111
61.58610945454546,23.387399636363636
61.49880683333333,23.761748166666667
61.4974684,23.7529311
62.23668829411765,25.741697823529407
61.7706674,24.983591
61.49731899999998,23.750820999999995
61.8896845,26.024658
61.50644181818178,23.625892863636363
61.499789488372116,23.722364093023263
