PHOTOID, LATITUDE, LONGITUDE, DATETIME
33152199720, 61.515969, 23.685861, 2017:03:18 18:09:26
33152198870, 61.516075, 23.685855, 2017:03:18 18:10:11
33152196850, 61.516230, 23.685988, 2017:03:18 18:11:23
33378761132, 61.516527, 23.686191, 2017:03:18 18:18:00
32721091093, 61.512172, 23.686575, 2017:03:18 17:56:07
33152079450, 61.516972, 23.686430, 2017:03:18 18:19:43
33152073270, 61.516622, 23.689922, 2017:03:18 18:28:49
33152061220, 61.512172, 23.686575, 2017:03:18 17:56:07
33151425270, 61.500441, 23.763602, 2017:03:19 19:43:27
33493889846, 61.500552, 23.762525, 2017:03:19 19:47:49
33377901292, 61.501525, 23.763036, 2017:03:19 19:36:41
33377898242, 61.500727, 23.762847, 2017:03:19 19:39:34
33535075595, 61.501666, 23.762777, 2017:03:19 19:35:26
33377891282, 61.501666, 23.762777, 2017:03:19 19:33:29
33493189596, 61.516247, 23.685969, 2017:03:18 18:11:46
33404200011, 61.516972, 23.686430, 2017:03:18 18:19:43
33148113350, 61.516686, 23.686697, 2017:03:18 18:25:09
33531851085, 61.516361, 23.685950, 2017:03:18 18:14:49
32716486763, 61.504889, 23.752503, None
33401692491, 61.505805, 23.714583, 2017:03:19 12:57:24
33401687031, 61.505944, 23.714744, 2017:03:19 12:41:10
33401684861, 61.505127, 23.713163, 2017:03:19 12:33:30
33530504015, 61.505849, 23.753664, 2017:03:19 12:01:26
32686807604, 61.505849, 23.753664, 2017:03:19 12:00:48
33373287392, 61.505849, 23.753664, 2017:03:19 12:00:20
32686800064, 61.505849, 23.753664, 2017:03:19 11:57:54
33369362362, 61.498750, 23.754050, None
32711223163, 61.499330, 23.743010, None
33483690346, 61.497425, 23.748875, None
33385756941, 61.447695, 23.748191, 2017:03:18 19:33:49
33513329785, 62.249427, 25.753733, 2017:03:18 14:27:14
33472128796, 62.249427, 25.753733, 2017:03:18 14:27:14
33472128316, 62.249427, 25.753733, 2017:03:18 14:27:14
33513326155, 62.249427, 25.753733, 2017:03:18 14:27:14
33129564580, 62.249427, 25.753733, 2017:03:18 14:27:14
33129562710, 62.249427, 25.753733, 2017:03:18 14:27:14
33129560880, 62.249427, 25.753733, 2017:03:18 14:27:14
33356528632, 62.249427, 25.753733, 2017:03:18 14:27:15
33129558920, 62.249427, 25.753733, 2017:03:18 14:27:15
32698625673, 62.249427, 25.753733, 2017:03:18 14:27:15
33129552560, 62.249427, 25.753733, 2017:03:18 14:27:15
33384631421, 62.249427, 25.753733, 2017:03:18 14:27:15
33323992462, 61.500000, 23.750000, None
32636546484, 61.500000, 23.750000, None
33351711971, 61.500000, 23.750000, None
33386311926, 61.463807, 24.075827, None
36858643905, 61.672313, 25.120700, 2017:06:25 14:20:03
36858642215, 61.672313, 25.120700, 2017:06:25 14:21:50
36024053354, 61.672313, 25.120700, 2017:06:25 14:22:04
36024051704, 61.672313, 25.120700, 2017:06:25 14:24:28
36024049394, 61.672313, 25.120700, 2017:06:25 14:26:40
36024047814, 61.672313, 25.120700, 2017:06:25 14:27:52
36024041484, 61.672282, 25.121183, 2017:06:25 20:14:46
36049682673, 61.670481, 25.119347, 2017:06:27 19:13:44
36719110731, 61.670481, 25.119347, 2017:06:27 19:14:37
36049678013, 61.671606, 25.120227, 2017:06:27 19:19:55
36719108721, 61.671606, 25.120227, 2017:06:27 19:21:20
36049671403, 61.672496, 25.120711, 2017:06:27 22:05:27
35643860453, 62.266541, 25.902063, 2017:06:18 13:52:06
36046786365, 62.241290, 25.977365, 2017:06:29 21:29:05
35229283833, 61.504452, 23.755863, None
35912569105, 61.507840, 23.765605, None
34847402064, 61.503295, 23.757323, None
35670065975, 61.498969, 23.784348, 2017:07:01 12:45:12
35630458716, 61.498985, 23.784971, 2017:07:01 12:46:23
35630458486, 61.498954, 23.786408, 2017:07:01 12:48:25
34828963534, 61.498954, 23.786408, 2017:07:01 12:49:55
35630458226, 61.498954, 23.786408, 2017:07:01 12:48:55
35630457816, 61.499133, 23.782460, 2017:07:01 12:54:14
35630457336, 61.498903, 23.780229, 2017:07:01 12:57:33
35630457546, 61.499113, 23.780196, 2017:07:01 12:56:34
35539693161, 61.498836, 23.779939, 2017:07:01 12:58:14
34861017833, 61.499133, 23.782460, 2017:07:01 12:54:03
34828002514, 61.671618, 25.124039, 2017:06:10 17:12:50
35629459096, 61.671618, 25.124039, 2017:06:10 17:14:14
35500011872, 61.672649, 25.121483, 2017:06:10 11:46:52
35629304566, 61.672649, 25.121483, 2017:06:10 11:49:25
35629268716, 61.672649, 25.121483, 2017:06:10 11:50:10
35538413961, 61.672649, 25.121483, 2017:06:10 11:50:50
35629155846, 61.672649, 25.121483, 2017:06:10 11:51:05
35538294521, 61.672649, 25.121483, 2017:06:10 11:52:20
35281583540, 61.671766, 25.123675, 2017:06:10 16:52:56
35668682875, 61.671766, 25.123675, 2017:06:10 16:59:38
35538164711, 61.671766, 25.123675, 2017:06:10 17:01:19
35628937226, 61.671766, 25.123675, 2017:06:10 17:02:43
35668582555, 61.671766, 25.123675, 2017:06:10 17:03:23
34859425263, 61.671766, 25.123675, 2017:06:10 17:04:54
35499493012, 61.671766, 25.123675, 2017:06:10 17:05:54
35499463832, 61.671618, 25.124039, 2017:06:10 17:07:15
35499440972, 61.671618, 25.124039, 2017:06:10 17:08:13
35281198110, 61.671618, 25.124039, 2017:06:10 17:10:12
35281138330, 61.671618, 25.124039, 2017:06:10 17:11:19
35628662086, 61.671618, 25.124039, 2017:06:10 17:12:06
35628594866, 61.671618, 25.124039, 2017:06:10 17:13:32
34858026603, 61.671618, 25.124039, 2017:06:10 17:15:25
35498122642, 61.671618, 25.124039, 2017:06:10 17:16:22
35666957105, 61.671618, 25.124039, 2017:06:10 17:19:23
35498014802, 61.671618, 25.124039, 2017:06:10 17:22:08
34825793424, 61.671618, 25.124039, 2017:06:10 17:23:06
34857852373, 61.671618, 25.124039, 2017:06:10 17:24:37
35497930082, 61.671618, 25.124039, 2017:06:10 17:24:46
34857791603, 61.671618, 25.124039, 2017:06:10 17:25:14
35666765155, 61.671618, 25.124039, 2017:06:10 17:25:34
35627054536, 61.671618, 25.124039, 2017:06:10 17:26:09
35536307571, 61.671618, 25.124039, 2017:06:10 17:27:33
35536264761, 61.671618, 25.124039, 2017:06:10 17:28:26
35536204261, 61.671618, 25.124039, 2017:06:10 17:28:52
35279383550, 61.671618, 25.124039, 2017:06:10 17:30:04
35626892686, 61.671618, 25.124039, 2017:06:10 17:30:38
35666510345, 61.671618, 25.124039, 2017:06:10 17:31:13
35666467995, 61.671618, 25.124039, 2017:06:10 17:32:58
35497585912, 61.671618, 25.124039, 2017:06:10 17:33:17
35536050051, 61.671618, 25.124039, 2017:06:10 17:33:39
35666380585, 61.671618, 25.124039, 2017:06:10 17:34:15
35497528162, 61.671618, 25.124039, 2017:06:10 17:34:43
34857375873, 61.671618, 25.124039, 2017:06:10 17:34:54
34857360513, 61.671618, 25.124039, 2017:06:10 17:35:52
35626724536, 61.671618, 25.124039, 2017:06:10 17:36:05
35279119960, 61.671618, 25.124039, 2017:06:10 17:37:30
34857288033, 61.671618, 25.124039, 2017:06:10 17:38:05
35279078410, 61.672231, 25.120893, 2017:06:10 22:00:12
35666114865, 61.671618, 25.124039, 2017:06:11 13:36:42
35535694901, 61.671618, 25.124039, 2017:06:11 13:36:44
35497208202, 61.671618, 25.124039, 2017:06:11 13:36:45
34824955144, 61.671618, 25.124039, 2017:06:11 13:39:38
35278797100, 61.671618, 25.124039, 2017:06:11 13:39:53
35535555841, 61.671618, 25.124039, 2017:06:11 13:41:57
35247407920, 61.498086, 23.763958, 2017:06:29 23:20:15
35503621081, 61.499166, 23.764444, 2017:06:29 23:12:54
35573972776, 61.497765, 23.772117, 2017:06:24 18:02:28
35603114035, 62.250123, 25.184032, 2017:06:28 12:55:47
34783935203, 62.209877, 25.682330, None
35412405331, 61.476672, 24.504816, 2017:06:25 22:31:42
34681674964, 61.493669, 23.769886, 2017:06:24 13:22:05
36024061464, 61.672313, 25.120700, 2017:06:25 14:21:00
36024045734, 61.672282, 25.121183, 2017:06:25 20:13:32
36442760236, 61.506561, 23.744988, 2017:06:21 17:52:33
36488687475, 61.506538, 23.746183, 2017:06:21 17:49:09
36488680925, 61.506558, 23.745963, 2017:06:21 17:47:15
36488676595, 61.506686, 23.745697, 2017:06:21 17:46:09
35680346253, 61.506619, 23.745213, 2017:06:21 17:45:30
36320359752, 61.503350, 23.759730, 2017:06:21 16:13:40
36320357022, 61.504036, 23.757930, 2017:06:21 14:36:39
36320355122, 61.503305, 23.757494, 2017:06:21 14:33:34
36351082941, 61.501150, 23.763175, 2017:06:21 14:19:15
35643859123, 62.266541, 25.902063, 2017:06:18 13:52:06
36214290421, 62.241445, 25.754635, None
35932950100, 62.231465, 25.788087, 2017:06:06 14:06:58
36160407932, 62.231465, 25.788087, 2017:06:06 14:00:32
36160399852, 62.231465, 25.788087, 2017:06:06 14:02:27
36284966596, 62.233354, 25.771372, 2017:06:06 14:37:51
35932907500, 62.266569, 25.880935, 2017:06:08 17:08:19
36160385392, 62.266569, 25.880935, 2017:06:08 17:10:50
36160382552, 62.266569, 25.880935, 2017:06:08 17:12:30
36192656451, 62.266569, 25.880935, 2017:06:08 17:14:39
35751638745, 61.503305, 23.757355, None
35675116165, 61.516872, 23.685800, 2017:06:04 20:01:17
35675112395, 61.465230, 24.191461, 2017:06:11 10:35:32
34834113834, 61.465191, 24.192197, 2017:06:11 10:41:13
35675099125, 61.544975, 23.650269, 2017:06:17 07:12:52
35635390726, 61.544975, 23.650269, 2017:06:17 07:12:52
35635382966, 61.505113, 23.722047, 2017:06:18 12:08:48
35544856391, 61.485352, 23.778355, 2017:06:04 12:17:49
35670071205, 61.500111, 23.803746, 2017:07:01 12:00:42
34828968024, 61.504053, 23.805710, 2017:07:01 12:10:21
35283077030, 61.502691, 23.805785, 2017:07:01 12:05:16
35539697651, 61.503638, 23.805302, 2017:07:01 12:15:11
35283076320, 61.503362, 23.804497, 2017:07:01 12:20:09
35283076340, 61.503495, 23.804079, 2017:07:01 12:17:41
35283075970, 61.503362, 23.804497, 2017:07:01 12:20:37
34828966144, 61.503249, 23.804851, 2017:07:01 12:21:28
34861039883, 61.503249, 23.804851, 2017:07:01 12:23:30
35630459656, 61.499149, 23.792170, 2017:07:01 12:34:55
35670067275, 61.502476, 23.805334, 2017:07:01 12:27:55
34828965094, 61.499190, 23.788833, 2017:07:01 12:37:58
34828964724, 61.499466, 23.786655, 2017:07:01 12:42:19
35501139342, 61.505235, 23.807748, 2017:07:01 12:08:50
35501138102, 61.499190, 23.788833, 2017:07:01 12:37:41
34837908123, 61.492344, 23.746926, 2017:07:01 12:44:14
34837907623, 61.492344, 23.746926, 2017:07:01 12:43:47
35260107590, 61.492344, 23.746926, 2017:07:01 12:43:35
35478516322, 61.492344, 23.746926, 2017:07:01 12:43:43
35478515582, 61.492344, 23.746926, 2017:07:01 12:43:22
35478514262, 61.492344, 23.746926, 2017:07:01 12:42:21
35607344766, 61.492344, 23.746926, 2017:07:01 12:42:28
35260105440, 61.492344, 23.746926, 2017:07:01 12:41:24
35515358431, 61.510555, 23.775555, 2017:06:30 18:46:54
35605996006, 61.508333, 23.771944, 2017:06:30 18:53:30
35503899771, 61.484388, 23.749046, 2017:06:30 09:24:27
35465994942, 61.497500, 23.765000, 2017:06:29 23:27:30
35247420640, 61.498177, 23.763875, 2017:06:29 23:21:57
35594742366, 61.501119, 23.763155, 2017:06:29 23:13:35
35247404220, 61.498375, 23.764113, 2017:06:29 23:07:58
35633957335, 61.496630, 23.765069, 2017:06:29 23:04:30
35594715636, 61.496666, 23.765000, 2017:06:29 23:03:50
35502726371, 61.503341, 23.734955, 2017:06:11 22:51:53
35483422791, 61.497765, 23.772117, 2017:06:24 18:13:15
35445538832, 61.497765, 23.772160, 2017:06:24 18:10:59
35483226341, 61.497755, 23.772096, 2017:06:24 18:10:50
35613198955, 61.497755, 23.772075, 2017:06:24 18:07:29
35613129545, 61.497765, 23.772117, 2017:06:24 18:07:19
35226430340, 61.497765, 23.772096, 2017:06:24 18:07:06
35444939222, 61.497776, 23.772160, 2017:06:24 18:03:45
35226162170, 61.497755, 23.772160, 2017:06:24 17:09:02
35573817266, 61.497796, 23.772246, 2017:06:24 17:06:15
35571582346, 61.498036, 23.772208, 2017:06:08 11:08:32
35610509295, 61.497977, 23.772227, 2017:06:08 11:08:56
35571580966, 61.496738, 23.771047, 2017:06:08 11:10:25
35610507875, 61.503566, 23.743011, 2017:06:08 12:16:42
35442369682, 61.506297, 23.745122, 2017:06:08 12:32:33
35610505915, 61.506355, 23.744961, 2017:06:08 12:33:07
35442368912, 61.506477, 23.744766, 2017:06:08 12:33:47
35571576936, 61.497580, 23.761255, 2017:06:08 13:54:59
35610502765, 61.497441, 23.761377, 2017:06:08 13:55:09
35610502865, 61.497513, 23.761311, 2017:06:08 13:55:55
35610500945, 61.497544, 23.761336, 2017:06:08 13:56:04
34801641843, 61.501091, 23.760922, 2017:06:08 15:36:37
35610499405, 61.506480, 23.744944, 2017:06:08 12:37:03
34801641323, 61.501075, 23.760933, 2017:06:08 16:07:33
34801640433, 61.501258, 23.760972, 2017:06:08 16:09:17
35223924510, 61.498194, 23.776244, 2017:06:08 17:23:40
35223924270, 61.496394, 23.780744, 2017:06:08 17:04:16
34769432394, 61.497825, 23.772094, 2017:06:08 11:09:22
35571543936, 61.505950, 23.745486, 2017:06:08 12:31:27
35442340062, 61.506486, 23.744744, 2017:06:08 12:33:27
35571542106, 61.506669, 23.744886, 2017:06:08 12:35:15
34801596303, 61.506469, 23.744919, 2017:06:08 12:36:30
35223895040, 61.506480, 23.744952, 2017:06:08 12:36:43
35480140391, 61.506461, 23.745152, 2017:06:08 12:37:36
35442337012, 61.506316, 23.744369, 2017:06:08 12:50:19
35442336002, 61.506316, 23.744369, 2017:06:08 12:50:21
34801590263, 61.497586, 23.760988, 2017:06:08 13:59:53
35442334352, 61.497763, 23.760977, 2017:06:08 14:00:02
35610449255, 61.501100, 23.760950, 2017:06:08 16:07:45
35442332602, 61.501030, 23.760916, 2017:06:08 16:11:25
34801584373, 61.501183, 23.761102, 2017:06:08 16:14:00
35610446495, 61.496466, 23.780797, 2017:06:08 17:03:45
35569855916, 61.503405, 23.757663, 2017:06:28 23:23:14
34799812933, 61.503333, 23.757500, 2017:06:28 23:21:35
35440474772, 61.503333, 23.757777, 2017:06:28 23:22:30
34783932283, 62.209888, 25.682316, None
35462244381, 61.498093, 23.771839, 2017:06:24 16:18:35
34751530484, 61.497765, 23.772117, 2017:06:24 16:15:25
35462125231, 61.497438, 23.772032, 2017:06:24 16:09:19
34783453003, 61.497407, 23.772075, 2017:06:24 16:08:37
35550061096, 61.516644, 23.863291, 2017:06:28 13:51:50
35550060836, 61.516469, 23.863136, 2017:06:28 13:46:28
34762929063, 61.497745, 23.772182, 2017:06:24 16:06:46
34762820043, 61.497755, 23.772096, 2017:06:24 15:58:23
35532946336, 61.497796, 23.772354, 2017:06:24 15:56:27
34730519674, 61.497796, 23.772354, 2017:06:24 15:56:05
34730408924, 61.498185, 23.765809, 2017:06:24 15:06:10
34730212224, 61.498185, 23.765809, 2017:06:24 15:05:32
34762310623, 61.498124, 23.765337, 2017:06:24 15:04:53
34762197183, 61.497893, 23.765292, 2017:06:24 15:00:40
34762062183, 61.498001, 23.763899, 2017:06:24 14:56:13
35570078225, 61.460565, 23.844838, 2017:06:27 17:03:44
35531278956, 61.460565, 23.844838, 2017:06:27 17:02:53
35439653601, 61.476266, 24.504469, 2017:06:23 13:52:18
35425098231, 62.253338, 25.829352, None
34742108313, 61.498001, 23.763899, 2017:06:24 14:56:07
34742027273, 61.498032, 23.764264, 2017:06:24 14:54:35
34701973254, 61.484298, 23.748879, None
35399094051, 61.473398, 23.502545, 2017:06:23 15:07:37
35143030390, 61.473398, 23.502545, 2017:06:23 15:07:21
34720414463, 61.473398, 23.502545, 2017:06:23 15:04:40
35529774095, 61.473398, 23.502545, 2017:06:23 15:03:31
34720411703, 61.473398, 23.502545, 2017:06:23 15:03:30
35399086021, 61.473398, 23.502545, 2017:06:23 15:02:18
35529770385, 61.473398, 23.502545, 2017:06:23 14:11:06
35143021770, 61.473398, 23.502545, 2017:06:23 14:07:09
35529768035, 61.479341, 23.530848, 2017:06:23 13:49:47
35529766385, 61.479341, 23.530848, 2017:06:23 13:44:41
35529764575, 61.479341, 23.530848, 2017:06:23 13:41:10
35529762725, 61.479341, 23.530848, 2017:06:23 13:40:59
34688380144, 61.479341, 23.530848, 2017:06:23 13:32:54
34720376243, 61.479341, 23.530848, 2017:06:23 13:15:43
34720373783, 61.479341, 23.530848, 2017:06:23 13:01:48
35526793655, 61.497909, 23.762268, 2017:06:24 14:51:59
34715896413, 61.497878, 23.762247, 2017:06:24 14:51:47
34715671093, 61.497878, 23.761968, 2017:06:24 14:45:07
34683682584, 61.498595, 23.772246, 2017:06:24 13:37:56
35523098955, 61.498595, 23.772246, 2017:06:24 13:36:16
35136091500, 61.485148, 23.776645, 2017:06:24 12:56:13
35391732701, 61.485158, 23.776666, 2017:06:24 12:55:31
35522406135, 61.485168, 23.776688, 2017:06:24 12:55:01
34680969064, 61.485179, 23.776709, 2017:06:24 12:54:23
35518532225, 62.116602, 25.638972, 2017:06:23 23:30:10
35351610212, 62.116705, 25.639300, 2017:06:24 02:46:02
34668234444, 61.494623, 23.732399, 2017:06:23 15:30:15
35509415665, 61.495626, 23.733429, 2017:06:23 14:59:50
35123024700, 61.495017, 23.712036, 2017:06:23 12:36:21
34668216534, 61.497567, 23.711328, 2017:06:23 12:14:16
35342271972, 61.494802, 23.713667, 2017:06:23 13:31:55
34668154964, 61.495048, 23.712401, 2017:06:23 12:57:14
35342202622, 61.500034, 23.713560, 2017:06:23 12:00:07
37562333652, 61.485179, 23.788104, 2017:10:09 14:45:54
37557027172, 61.504080, 23.757244, 2017:10:07 13:53:33
37556993412, 61.500827, 23.762666, 2017:10:08 13:59:37
37330623420, 61.496150, 23.781311, 2017:10:08 12:11:17
36878268584, 61.497000, 23.774780, 2017:10:07 18:44:55
36917640883, 61.499666, 23.764372, 2017:10:08 13:52:07
37316735520, 61.503372, 23.759555, 2017:10:08 14:50:19
36863147214, 61.574856, 23.682864, 2017:10:07 09:14:03
37573383511, 61.574963, 23.685128, 2017:10:07 17:48:33
36903599743, 61.574963, 23.685128, 2017:10:07 21:20:02
37573379561, 61.574963, 23.685128, 2017:10:07 21:23:13
37314658680, 61.574927, 23.683540, 2017:10:07 23:16:01
36902206163, 61.812089, 24.879741, 2017:09:28 19:37:17
36854822544, 61.470647, 23.759127, 2017:10:07 14:43:41
23684427788, 62.240159, 25.751888, None
37484724956, 62.250233, 25.717492, 2017:10:05 21:28:08
37491982942, 62.243402, 24.458752, None
36805394794, 62.240186, 25.744410, 2017:09:29 21:48:40
37484453172, 62.229850, 25.736997, 2017:09:29 21:13:19
23663549748, 62.229850, 25.736997, 2017:09:29 21:16:09
36846469833, 62.240186, 25.744410, 2017:09:29 23:13:38
37484406832, 62.240186, 25.744410, 2017:09:29 23:09:54
23663498628, 62.240186, 25.744410, 2017:09:30 00:03:56
37467394166, 62.240186, 25.744410, 2017:09:29 21:36:31
37256359120, 61.476666, 23.574444, 2017:10:05 17:41:13
37477901122, 61.497751, 23.733644, 2017:10:04 18:37:48
37477899772, 61.497751, 23.733644, 2017:10:04 18:38:44
23656696748, 61.497751, 23.733644, 2017:10:04 18:42:49
23656695628, 61.497751, 23.733644, 2017:10:04 18:48:28
23656694178, 61.497751, 23.733644, 2017:10:04 18:49:54
37477895782, 61.497751, 23.733644, 2017:10:04 18:55:12
37477894682, 61.497751, 23.733644, 2017:10:04 18:59:11
37508997381, 61.497751, 23.733644, 2017:10:04 18:59:13
23656689858, 61.497751, 23.733644, 2017:10:04 19:00:19
37508992761, 61.497751, 23.733644, 2017:10:04 19:02:57
37508990691, 61.497751, 23.733644, 2017:10:04 19:06:51
23656687488, 61.497751, 23.733644, 2017:10:04 19:43:56
23656686688, 61.497751, 23.733644, 2017:10:04 19:47:33
23656685728, 61.497751, 23.733644, 2017:10:04 19:49:56
23656685088, 61.497751, 23.733644, 2017:10:04 20:02:53
23656684358, 61.497751, 23.733644, 2017:10:04 20:09:03
23656683648, 61.497751, 23.733644, 2017:10:04 20:10:09
23656682888, 61.497751, 23.733644, 2017:10:04 20:13:07
23656681908, 61.497751, 23.733644, 2017:10:04 20:21:46
37505284521, 62.246259, 24.455791, None
37242076060, 62.277500, 25.764722, 2017:10:02 17:46:40
36785559954, 61.448163, 23.714072, 2017:10:04 12:03:40
37237271650, 61.448819, 23.714297, 2017:10:04 12:19:43
36785559024, 61.447680, 23.715944, 2017:10:04 12:28:23
23642985788, 61.469436, 23.762450, 2017:10:04 14:09:10
37419308632, 61.508664, 23.626849, 2017:10:01 17:02:21
37419306912, 61.508664, 23.626849, 2017:10:01 17:04:18
23598225868, 61.508664, 23.626849, 2017:10:01 17:09:36
37402590196, 61.508664, 23.626849, 2017:10:01 17:12:08
37192814620, 61.508664, 23.626849, 2017:10:01 17:13:30
37402587566, 61.508664, 23.626849, 2017:10:01 17:20:55
37192810020, 61.508664, 23.626849, 2017:10:01 17:23:37
37402584436, 61.508664, 23.626849, 2017:10:01 17:24:39
37402583026, 61.508664, 23.626849, 2017:10:01 17:26:05
37402581646, 61.508664, 23.626849, 2017:10:01 17:27:24
37450232431, 61.508664, 23.626849, 2017:10:01 17:28:03
37450230881, 61.508664, 23.626849, 2017:10:01 17:30:21
36780328123, 61.508664, 23.626849, 2017:10:01 17:36:36
37450226771, 61.508664, 23.626849, 2017:10:01 17:36:02
37450223611, 61.508664, 23.626849, 2017:10:01 17:36:56
37402567446, 61.508664, 23.626849, 2017:10:01 17:55:54
37402563816, 61.508664, 23.626849, 2017:10:01 17:58:31
37450218391, 61.508664, 23.626849, 2017:10:01 17:59:56
36780310993, 61.508664, 23.626849, 2017:10:01 18:01:31
37402556216, 61.508664, 23.626849, 2017:10:01 18:02:28
37419266932, 61.508664, 23.626849, 2017:10:01 18:02:30
37402552836, 61.508664, 23.626849, 2017:10:01 18:04:20
37419262822, 61.508664, 23.626849, 2017:10:01 18:04:23
37402549166, 61.508664, 23.626849, 2017:10:01 18:08:47
37419258902, 61.508664, 23.626849, 2017:10:01 18:15:48
37402543666, 61.508664, 23.626849, 2017:10:01 18:16:06
23598193588, 61.508664, 23.626849, 2017:10:01 18:20:32
37402540076, 61.508664, 23.626849, 2017:10:01 18:22:05
23598191188, 61.508664, 23.626849, 2017:10:01 18:23:58
37402537456, 61.508664, 23.626849, 2017:10:01 18:25:01
23598188808, 61.508664, 23.626849, 2017:10:01 18:26:57
37402535496, 61.508664, 23.626849, 2017:10:01 18:28:19
37402534766, 61.508664, 23.626849, 2017:10:01 18:29:50
23598185498, 61.508664, 23.626849, 2017:10:01 18:36:40
23598184188, 61.508664, 23.626849, 2017:10:01 18:37:09
23598182238, 61.508664, 23.626849, 2017:10:01 18:38:10
37399327956, 61.501991, 23.710974, 2017:09:30 12:10:30
23594993128, 61.500319, 23.713080, 2017:09:30 12:08:15
23594993248, 61.499961, 23.713491, 2017:09:30 12:07:19
37446843441, 61.506091, 23.693547, 2017:09:30 12:34:43
36737558824, 61.500886, 23.761208, 2017:09:30 14:54:13
37189707460, 61.495530, 23.727141, 2017:10:01 12:35:14
23594992508, 61.494952, 23.726513, 2017:10:01 12:36:20
37416034562, 61.495388, 23.726474, 2017:10:01 12:40:38
23594992328, 61.495002, 23.726491, 2017:10:01 12:36:22
23594992268, 61.499583, 23.763383, 2017:09:30 15:00:15
36776759303, 61.496330, 23.732152, 2017:10:01 12:20:13
23594992028, 61.501247, 23.763494, 2017:09:30 14:57:56
37446842921, 61.504058, 23.696855, 2017:09:30 12:23:54
37446842961, 61.496333, 23.731724, 2017:10:01 12:14:39
36737557674, 61.495391, 23.726366, 2017:10:01 12:40:41
37189706510, 61.498019, 23.756497, 2017:09:30 14:46:53
23594991468, 61.496288, 23.732055, 2017:10:01 12:15:42
36776758593, 61.502813, 23.762427, 2017:09:30 17:22:39
37446842111, 61.508355, 23.673808, 2017:09:30 18:22:17
37446841701, 61.505091, 23.694530, 2017:09:30 12:33:24
36737555434, 61.498905, 23.759302, 2017:09:30 14:50:42
37189705440, 61.503605, 23.696666, 2017:09:30 12:27:32
37416033102, 61.501208, 23.715319, 2017:10:01 10:59:09
37416032982, 61.496144, 23.732172, 2017:10:01 12:31:14
23594990378, 61.498327, 23.759322, 2017:09:30 14:48:40
36776757913, 61.498975, 23.716355, 2017:09:30 10:56:34
23594989868, 61.503252, 23.696644, 2017:09:30 12:25:39
23594989948, 61.494622, 23.722605, 2017:10:01 12:48:28
36763855493, 61.727777, 24.963888, 2017:09:24 12:19:17
36763851423, 61.727777, 24.963888, 2017:09:24 12:19:01
37397045192, 62.229785, 25.737104, 2017:09:29 18:06:17
37170762810, 62.229747, 25.737227, 2017:09:29 18:12:39
36757485313, 62.229815, 25.737125, 2017:09:29 18:20:17
23575912178, 62.229765, 25.737168, 2017:09:29 19:50:25
37427760641, 62.229805, 25.737040, 2017:09:29 19:56:40
23575909498, 62.229775, 25.737147, 2017:09:29 19:20:12
37384097502, 62.241263, 25.744758, 2017:09:30 20:42:01
36701101584, 61.498180, 23.762055, 2017:09:30 16:48:49
36740140583, 61.498180, 23.762055, 2017:09:30 16:48:40
36710145743, 61.503669, 23.732292, 2017:09:18 13:54:45
37121784550, 61.572783, 23.438322, 2017:09:28 19:20:50
37330708646, 61.573483, 23.437174, 2017:09:28 19:25:32
37348271312, 61.573799, 23.437528, 2017:09:28 19:32:06
37330708216, 61.573483, 23.437174, 2017:09:28 19:32:10
37121783100, 61.573406, 23.439534, 2017:09:28 19:41:06
36669408984, 61.857869, 25.146583, 2017:09:18 10:46:51
36669407294, 61.516461, 23.686383, 2017:09:16 19:21:48
36669406064, 61.516491, 23.686358, 2017:09:16 19:20:45
36687023953, 61.507907, 23.615305, 2017:09:27 12:08:06
37356454391, 61.508055, 23.647222, 2017:09:27 11:44:56
37100667590, 61.493333, 23.627222, 2017:09:27 11:01:25
23505187648, 61.490277, 23.608333, 2017:09:27 10:43:20
36687021163, 61.495277, 23.601111, 2017:09:27 10:21:33
37356450981, 61.491666, 23.625277, 2017:09:27 10:57:05
37307637426, 61.473358, 23.746186, 2017:09:27 08:11:29
23503279618, 61.473500, 23.745797, 2017:09:27 08:10:20
37324881882, 61.596575, 23.345213, 2017:09:27 07:22:06
37324875332, 61.596766, 23.345241, 2017:09:27 07:24:46
36645597184, 61.596730, 23.345225, 2017:09:27 07:18:13
37324865362, 61.596655, 23.345177, 2017:09:27 07:21:33
37307614176, 61.596763, 23.345258, 2017:09:27 07:12:24
37307607996, 61.596761, 23.345550, 2017:09:27 07:16:05
37304382986, 61.454305, 23.746202, 2017:09:27 12:28:20
37351177461, 61.455358, 23.746863, 2017:09:27 13:50:13
36641159604, 61.889702, 26.029175, 2017:09:24 02:01:15
36638653124, 62.240249, 24.462958, None
36666666343, 61.497580, 23.751958, 2017:09:06 16:06:26
23484577518, 61.497580, 23.751958, 2017:09:06 16:06:50
23484574998, 61.497580, 23.751958, 2017:09:06 16:06:55
23484572548, 61.497580, 23.751958, 2017:09:06 16:07:01
37306191782, 61.497319, 23.750821, 2017:09:06 16:07:18
37306189692, 61.497319, 23.750821, 2017:09:06 16:07:57
37079747830, 61.497319, 23.750821, 2017:09:06 16:08:05
37079745760, 61.497319, 23.750821, 2017:09:06 16:08:18
37288845876, 61.497319, 23.750821, 2017:09:06 16:08:23
23484560028, 61.497324, 23.750864, 2017:09:06 16:08:32
