1,2.4414276482197642E8
2,1.610916748587394E8
3,1.1399110234341669E8
4,9.108574736675006E7
5,5.924224573339836E7
6,7.017375040244596E7
7,2.8539076417889263E7
8,2.012084051015859E7
9,2.0013839012728345E7
10,1468229.7076297023
11,5.006365795068746E7
12,5.002129653808756E7
13,1315806.4531288971
14,1269386.609004773
15,1136579.7798252362
16,1132265.1917686516
17,1157760.9916174079
18,1055472.6385076593
19,967961.2102670656
20,985396.5130436553
