termPHOTOID, LATITUDE, LONGITUDE, DATETIME
36930897482, 61.206555, 25.122888, 2017:08:25 17:21:33
36930896452, 61.206802, 25.122825, 2017:08:25 17:22:21
36266096484, 61.206622, 25.123919, 2017:08:25 17:23:06
36930894102, 61.206116, 25.122952, 2017:08:25 17:33:30
36912947066, 61.206052, 25.123469, 2017:08:25 17:34:26
36930891712, 61.206052, 25.123469, 2017:08:25 17:34:45
36912939466, 61.206002, 25.123569, 2017:08:25 17:37:38
36705015440, 61.206738, 25.124197, 2017:08:25 17:49:18
36912934116, 61.206722, 25.124186, 2017:08:25 17:49:49
37101250905, 61.206633, 25.122858, 2017:08:25 18:13:42
36930879572, 61.206611, 25.123775, 2017:08:25 18:19:52
36930872412, 61.206377, 25.123597, 2017:08:25 18:39:58
36266081384, 61.206377, 25.123597, 2017:08:25 19:03:18
36912919756, 61.206377, 25.123597, 2017:08:25 19:04:40
36959671781, 61.206172, 25.120605, 2017:08:25 19:06:19
36930866012, 61.206172, 25.120625, 2017:08:25 19:07:43
36959668471, 61.206172, 25.120625, 2017:08:25 19:09:21
36704997730, 61.206258, 25.123416, 2017:08:25 19:13:56
36930864302, 61.206258, 25.123416, 2017:08:25 19:14:10
37101237455, 61.205047, 25.121016, 2017:08:25 19:15:05
36288271743, 61.204916, 25.120911, 2017:08:25 19:22:40
36288269823, 61.206258, 25.123338, 2017:08:25 19:31:21
36704987700, 61.206819, 25.122675, 2017:08:25 19:49:13
36930857832, 61.206719, 25.124180, 2017:08:25 19:56:53
36266063174, 61.206719, 25.124180, 2017:08:25 19:57:14
36912887046, 61.206397, 25.123697, 2017:08:25 20:01:07
36930852762, 61.206077, 25.123080, 2017:08:25 20:02:50
36930850192, 61.205094, 25.121147, 2017:08:25 20:04:16
36704980630, 61.204736, 25.119783, 2017:08:25 20:08:55
36288248983, 61.205013, 25.119305, 2017:08:25 20:09:42
36959641231, 61.202791, 25.116700, 2017:08:25 20:21:28
36930839222, 61.202791, 25.116700, 2017:08:25 20:21:37
36959638241, 61.205041, 25.121016, 2017:08:25 20:27:59
36288240033, 61.205502, 25.122133, 2017:08:25 20:28:14
36288237713, 61.205502, 25.122133, 2017:08:25 20:35:11
36912872536, 61.206583, 25.122872, 2017:08:25 20:37:09
37101217135, 61.206583, 25.122872, 2017:08:25 20:40:13
37101215845, 61.206583, 25.122872, 2017:08:25 20:40:47
37101214115, 61.206583, 25.122872, 2017:08:25 21:01:25
36959623791, 61.206716, 25.124188, 2017:08:25 21:08:22
36266032034, 61.206716, 25.124188, 2017:08:25 21:09:27
36288221733, 61.206716, 25.124188, 2017:08:25 21:10:53
37101204195, 61.206716, 25.124188, 2017:08:25 21:13:47
36912852016, 61.206625, 25.123986, 2017:08:25 21:15:50
36704954080, 61.206472, 25.123852, 2017:08:25 21:17:30
36959611201, 61.206472, 25.123852, 2017:08:25 21:18:06
36288208883, 61.206322, 25.123416, 2017:08:25 21:20:45
36704947070, 61.206322, 25.123416, 2017:08:25 21:21:06
36704944630, 61.206244, 25.123188, 2017:08:25 21:22:59
36704941390, 61.206466, 25.123725, 2017:08:25 21:27:15
36288201063, 61.205050, 25.121016, 2017:08:25 21:28:19
36959599051, 61.205033, 25.121194, 2017:08:25 22:10:13
36930806772, 61.205919, 25.122563, 2017:08:25 22:12:33
37101177725, 61.206058, 25.123463, 2017:08:25 22:20:44
36959595791, 61.206058, 25.123463, 2017:08:25 22:29:05
36912835426, 61.206169, 25.123088, 2017:08:25 23:38:49
36959593251, 61.206383, 25.122980, 2017:08:25 23:41:01
36959591251, 61.206691, 25.123830, 2017:08:25 23:44:23
36288193393, 61.206747, 25.124180, 2017:08:25 23:53:36
36288191623, 61.206747, 25.124180, 2017:08:25 23:54:03
36912829376, 61.206488, 25.123916, 2017:08:25 23:55:28
36288189093, 61.206294, 25.124083, 2017:08:25 23:55:57
36959578791, 61.206255, 25.124097, 2017:08:25 23:56:16
36265995474, 61.206288, 25.123163, 2017:08:25 23:57:25
36930799602, 61.206591, 25.123044, 2017:08:26 00:08:55
36288183603, 61.206288, 25.123163, 2017:08:26 00:02:09
36288180333, 61.206591, 25.123044, 2017:08:26 00:10:54
36930797442, 61.206544, 25.123250, 2017:08:26 00:16:35
36288178023, 61.206358, 25.123563, 2017:08:26 00:28:17
37101163415, 61.206358, 25.123563, 2017:08:26 00:28:56
36959567291, 61.206358, 25.123563, 2017:08:26 00:43:11
36930795392, 61.206552, 25.122975, 2017:08:26 00:45:43
36265985604, 61.206552, 25.122975, 2017:08:26 00:46:12
36265982614, 61.206719, 25.122847, 2017:08:26 08:34:29
36959562661, 61.206794, 25.123055, 2017:08:26 08:40:11
36959560681, 61.206794, 25.123055, 2017:08:26 08:40:45
36912805016, 61.206663, 25.122808, 2017:08:26 08:41:25
36704900720, 61.206780, 25.122733, 2017:08:26 08:49:37
36265963354, 61.206300, 25.120683, 2017:08:26 09:06:08
36959551571, 61.206300, 25.120683, 2017:08:26 09:07:06
36265957984, 61.206291, 25.120708, 2017:08:26 09:07:23
37101123035, 61.206272, 25.120722, 2017:08:26 09:12:25
36930773242, 61.206305, 25.120100, 2017:08:26 09:21:11
37101117085, 61.206302, 25.120261, 2017:08:26 09:22:08
36930768212, 61.206341, 25.120036, 2017:08:26 09:22:25
37101112915, 61.206211, 25.120502, 2017:08:26 09:23:54
37101109555, 61.206313, 25.120233, 2017:08:26 09:26:59
36912766206, 61.206313, 25.120233, 2017:08:26 09:28:53
37101106295, 61.206269, 25.120727, 2017:08:26 09:38:46
37101104565, 61.206372, 25.120558, 2017:08:26 09:39:39
36912759616, 61.206372, 25.120558, 2017:08:26 09:42:20
36288136613, 61.206352, 25.120630, 2017:08:26 09:58:08
36959528111, 61.206286, 25.120322, 2017:08:26 09:59:17
36959526611, 61.206308, 25.120172, 2017:08:26 10:00:30
36288130793, 61.206308, 25.120172, 2017:08:26 10:02:07
36930747562, 61.206216, 25.120586, 2017:08:26 10:02:43
36288124853, 61.206308, 25.120136, 2017:08:26 10:30:02
36288119943, 61.206366, 25.120272, 2017:08:26 10:31:51
36704856880, 61.206305, 25.120252, 2017:08:26 10:32:59
36704854540, 61.206305, 25.120252, 2017:08:26 10:41:01
36959522741, 61.206230, 25.120577, 2017:08:26 10:41:33
37101084935, 61.206313, 25.120094, 2017:08:26 10:45:34
36704847390, 61.206313, 25.120094, 2017:08:26 10:45:44
36912730026, 61.206352, 25.120361, 2017:08:26 10:47:00
36265910124, 61.206352, 25.120361, 2017:08:26 10:49:15
36912725636, 61.206319, 25.120072, 2017:08:26 11:12:58
36265905184, 61.206338, 25.119269, 2017:08:26 11:15:01
36912720806, 61.206388, 25.119197, 2017:08:26 11:16:48
37101073655, 61.206255, 25.119100, 2017:08:26 11:17:19
36704828090, 61.206308, 25.120119, 2017:08:26 11:24:31
36959499921, 61.206252, 25.120336, 2017:08:26 11:28:43
36704824150, 61.206277, 25.120322, 2017:08:26 11:28:50
36704822630, 61.206366, 25.123325, 2017:08:26 11:41:50
37101066305, 61.206305, 25.120680, 2017:08:26 11:44:38
36288086693, 61.206305, 25.120680, 2017:08:26 11:44:42
36288083803, 61.206400, 25.123761, 2017:08:26 12:12:39
36930706772, 61.206400, 25.123761, 2017:08:26 12:17:14
36930673532, 61.209022, 25.126772, 2017:08:26 14:37:09
36265870894, 61.209022, 25.126691, 2017:08:26 14:41:54
36265866804, 61.209022, 25.126691, 2017:08:26 14:45:55
36959446811, 61.208452, 25.126000, 2017:08:26 14:51:45
36930658672, 61.208452, 25.126000, 2017:08:26 14:52:37
36912673126, 61.208452, 25.126000, 2017:08:26 14:52:56
36704756480, 61.207613, 25.128800, 2017:08:26 15:25:35
36288003913, 61.206311, 25.122847, 2017:08:26 16:28:20
36265821494, 61.206311, 25.122847, 2017:08:26 16:29:03
36287998333, 61.206488, 25.122858, 2017:08:26 16:29:46
36959413611, 61.206197, 25.120291, 2017:08:26 16:53:38
36265787564, 61.206944, 25.122502, 2017:08:26 17:30:45
36704706090, 61.206944, 25.122502, 2017:08:26 17:30:52
36930579752, 61.206958, 25.122472, 2017:08:26 17:31:27
36930316252, 61.207544, 25.127880, 2017:08:26 14:25:15
36959701271, 60.169738, 24.941797, 2017:07:07 12:27:40
36912078386, 62.835827, 24.748427, 2017:09:06 08:46:01
36958475161, 60.276338, 25.050500, 2017:09:08 12:49:44
36286447523, 62.931202, 22.041374, 2017:09:03 16:13:18
36285471603, 59.809544, 22.885826, None
36926447772, 61.848523, 29.970488, 2017:09:02 06:27:08
36926441622, 61.892712, 29.825091, 2017:09:06 10:42:52
36261668084, 61.848462, 29.970231, 2017:08:30 07:14:58
36925840192, 68.751350, 26.412677, 2017:09:06 23:51:01
36261104434, 68.750111, 26.410946, 2017:09:06 23:38:26
36696140040, 62.314975, 28.388993, 2017:09:04 00:50:49
36278196043, 60.188784, 24.940053, 2017:09:04 11:56:13
36255528454, 60.174694, 24.908394, 2017:09:01 17:50:55
36949209041, 60.149913, 24.956936, 2017:09:01 14:05:48
36949177151, 60.149813, 24.956844, 2017:09:01 14:02:39
36920365012, 60.149488, 24.957561, 2017:09:01 13:59:45
36253467864, 60.136387, 23.672258, 2017:08:04 21:54:26
36253388294, 60.136387, 23.672258, None
36918243752, 60.137092, 23.672337, None
36692061070, 60.168751, 24.940896, 2017:08:13 19:35:33
36917807472, 61.669091, 27.935142, None
36917632942, 61.669091, 27.935142, None
37087824535, 61.669091, 27.935142, 2017:09:06 08:51:14
36899236236, 59.999544, 23.413436, 2017:09:03 20:27:20
36898774366, 60.881619, 25.051810, None
36898642066, 60.335094, 24.936347, 2016:11:10 21:16:52
36273624353, 60.824833, 25.001170, None
36273386993, 60.306317, 24.959371, None
37086558365, 60.306317, 24.959371, 2016:09:22 19:02:13
37086558395, 60.306317, 24.959371, 2016:09:22 19:01:27
36916294312, 60.306317, 24.959371, None
36690159610, 60.316886, 24.964563, None
36915350582, 60.638941, 23.318416, 2017:08:03 19:44:09
37085540875, 60.658630, 23.603608, 2017:08:10 20:44:36
36272206843, 61.703130, 28.558661, 2017:08:07 16:04:26
36272205543, 61.787722, 28.369486, 2017:08:07 17:19:22
36272204913, 61.786627, 28.346013, 2017:08:07 18:52:50
36272203723, 61.766833, 28.235627, 2017:08:07 19:21:11
36272201943, 61.657563, 28.252766, 2017:08:10 20:05:02
36272199743, 61.591744, 28.112936, 2017:08:08 11:14:38
36272197863, 61.596294, 28.091130, 2017:08:10 20:05:10
36272196173, 61.596294, 28.091130, 2017:08:08 11:19:10
36272192983, 61.563652, 27.994194, 2017:08:08 11:57:41
36272190523, 61.562836, 27.989236, 2017:08:10 20:02:57
36272188453, 61.558591, 27.969691, 2017:08:08 12:52:34
36689302620, 61.551491, 27.962194, 2017:08:08 12:55:23
36689300040, 61.498061, 27.907652, 2017:08:08 13:20:14
36272179923, 61.455755, 27.638366, 2017:08:08 14:44:48
36272177733, 61.455755, 27.638366, 2017:08:08 14:44:48
36897099696, 61.455991, 27.632319, 2017:08:08 14:45:48
36897097526, 61.460377, 27.576733, 2017:08:10 19:55:56
36897096216, 61.290141, 26.844324, 2017:08:08 20:55:09
36897093566, 61.290213, 26.844452, 2017:08:08 23:37:49
36897091836, 61.290158, 26.844388, 2017:08:08 23:38:19
36897090766, 61.282397, 26.828702, 2017:08:09 10:24:49
36944110541, 60.877858, 26.452327, 2017:08:10 19:51:27
36272153423, 60.885325, 26.327655, 2017:08:09 19:31:01
36915214872, 61.289991, 26.844136, 2017:08:09 10:04:39
36943984671, 61.499604, 23.760681, None
36896109226, 62.205561, 25.997664, 2017:09:01 21:26:38
36914110272, 60.247797, 24.752744, 2017:09:03 20:55:59
36688237810, 62.930992, 22.040612, 2017:09:03 16:08:36
36688164120, 60.118022, 23.437777, 2017:07:16 15:57:39
36913945622, 62.625125, 31.252227, 2017:07:18 16:22:33
36895902316, 62.625077, 31.251644, 2017:07:18 16:51:46
36270812513, 62.249588, 28.720711, 2017:07:19 21:49:50
36895839906, 62.190619, 29.905388, 2017:07:19 18:49:41
37083934995, 60.118777, 23.438216, 2017:07:16 23:05:04
36942526021, 60.118888, 23.438333, 2017:07:16 23:07:10
36913633992, 60.117900, 23.435033, 2017:07:16 15:19:50
36913632632, 60.152627, 24.630233, 2017:07:16 23:04:01
36895090696, 61.400303, 24.621176, 2017:09:01 14:00:45
36895088676, 61.400879, 24.620833, 2017:09:01 14:14:39
36248337814, 62.731266, 31.174447, 2017:07:21 09:20:24
36687278680, 60.152500, 24.630833, 2017:08:22 19:06:38
36248336804, 59.884105, 23.198169, 2017:07:14 17:03:26
36687278230, 60.104705, 23.399783, 2017:07:16 23:27:12
36912461602, 60.181861, 24.938954, None
37082666245, 64.335150, 23.928222, 2017:05:08 14:05:23
36940111431, 65.443747, 27.951493, 2013:08:09 20:03:37
36246816454, 61.044284, 28.145170, 2005:07:02 10:53:49
36911218312, 62.881716, 24.799155, 2017:09:06 09:14:43
36910495702, 62.314975, 28.388993, None
36910119692, 62.315394, 28.388768, 2017:09:06 05:39:53
36683981360, 62.314790, 28.388639, 2017:09:05 03:54:14
37080497575, 60.167044, 24.921797, 2017:09:07 10:17:30
36683945420, 60.167044, 24.921797, 2017:09:07 10:17:30
36266858283, 60.166966, 24.920747, 2017:09:07 09:11:07
37080487315, 60.167233, 24.920575, 2017:09:07 09:11:02
36245126314, 60.166969, 24.921866, 2017:09:07 09:02:15
36938851981, 60.167133, 24.922075, 2017:09:07 09:01:57
36683567770, 63.892159, 23.242542, None
36938308971, 62.315005, 28.389229, 2017:09:05 17:42:25
36938273161, 62.851483, 28.408133, 2017:08:18 20:15:13
36917990912, 61.654683, 24.053877, 2017:07:11 13:41:22
36938121741, 65.860617, 24.146575, 2017:09:07 23:58:49
31246540992, 65.779219, 27.709488, 2013:07:16 11:38:59
37088261715, 61.654683, 24.053877, 2017:07:11 13:16:08
36982835655, 60.175111, 24.946708, 2017:06:24 11:00:30
36682557800, 59.677864, 22.458801, None
36936967201, 61.891984, 29.825434, 2017:09:06 10:37:22
36908169992, 61.891984, 29.825348, 2017:09:03 14:31:34
37078477275, 61.847267, 29.974179, 2017:09:02 06:43:25
36264625013, 62.315129, 28.388950, 2017:09:05 02:08:00
37078179235, 60.227127, 25.160672, 2014:09:07 13:58:01
36264394283, 62.314626, 28.388253, None
36889182106, 60.173004, 24.925103, None
37075774675, 64.090957, 23.405342, 2017:05:08 20:00:49
36238570004, 60.181135, 24.925918, None
36884987246, 66.638077, 25.343697, 2015:12:04 21:54:24
36676730620, 66.638077, 25.343697, 2015:12:04 21:54:45
36931662441, 60.921941, 28.054780, 2017:09:06 15:44:56
36883607956, 60.211915, 24.999175, 2017:08:26 18:11:25
36236911594, 60.173004, 24.925103, None
36883352966, 62.931207, 22.037866, 2017:09:03 15:55:09
36901188882, 60.152500, 24.630833, 2017:09:05 16:35:16
36930159411, 60.152500, 24.630833, 2017:08:22 19:20:48
36930702702, 61.206386, 25.123697, 2017:08:26 12:17:51
36930699782, 61.206386, 25.123697, 2017:08:26 12:20:44
36704810320, 61.206527, 25.122980, 2017:08:26 12:23:41
37101049725, 61.206527, 25.122980, 2017:08:26 12:25:03
37101047005, 61.206527, 25.122980, 2017:08:26 12:32:16
37101044695, 61.207286, 25.128602, 2017:08:26 13:52:50
37101044095, 61.207147, 25.128605, 2017:08:26 14:02:48
36704802790, 61.206333, 25.127300, 2017:08:26 14:30:51
37101035565, 61.206333, 25.127300, 2017:08:26 14:31:08
36288055493, 61.209358, 25.125277, 2017:08:26 14:34:48
36930676782, 61.209416, 25.125372, 2017:08:26 14:35:02
36930674352, 61.209452, 25.125291, 2017:08:26 14:35:50
36959472371, 61.209008, 25.126736, 2017:08:26 14:37:46
36930670342, 61.209008, 25.126736, 2017:08:26 14:40:23
36704785300, 61.209022, 25.126691, 2017:08:26 14:45:11
36959449271, 61.208536, 25.126269, 2017:08:26 14:47:52
36288037133, 61.208761, 25.125677, 2017:08:26 15:01:34
36265852724, 61.208761, 25.125677, 2017:08:26 15:06:10
36288034103, 61.209194, 25.124969, 2017:08:26 15:11:55
36959444611, 61.209277, 25.124461, 2017:08:26 15:12:06
36959443381, 61.206713, 25.124197, 2017:08:26 15:14:15
36265843784, 61.206713, 25.124197, 2017:08:26 15:15:12
36959437701, 61.206963, 25.124761, 2017:08:26 15:17:04
36265841304, 61.207613, 25.128800, 2017:08:26 15:22:13
36959431301, 61.207613, 25.128800, 2017:08:26 15:26:43
36930626422, 61.207613, 25.128800, 2017:08:26 15:39:25
36288021383, 61.207613, 25.128800, 2017:08:26 15:46:28
36288018143, 61.207613, 25.128800, 2017:08:26 16:03:02
37101001805, 61.207588, 25.128805, 2017:08:26 16:21:56
36959421231, 61.207588, 25.128805, 2017:08:26 16:22:49
36288006843, 61.207588, 25.128805, 2017:08:26 16:24:30
36704733130, 61.205755, 25.122427, 2017:08:26 16:52:21
37100989005, 61.206283, 25.120077, 2017:08:26 16:54:11
36959409861, 61.206283, 25.120077, 2017:08:26 16:54:16
37100982435, 61.206344, 25.120033, 2017:08:26 16:55:28
37100979215, 61.206313, 25.120691, 2017:08:26 16:55:50
37100977635, 61.206347, 25.119255, 2017:08:26 16:57:54
36704716210, 61.206383, 25.119344, 2017:08:26 16:58:23
36265789404, 61.206911, 25.122100, 2017:08:26 17:30:37
36930576252, 61.207066, 25.121875, 2017:08:26 17:32:10
36912615906, 61.207066, 25.121875, 2017:08:26 17:35:37
36287978803, 61.205838, 25.122605, 2017:08:26 17:56:56
36287976053, 61.205838, 25.122605, 2017:08:26 17:58:41
36912613286, 61.206725, 25.124191, 2017:08:26 18:03:59
36912611886, 61.205827, 25.122594, 2017:08:26 18:07:19
36912610996, 61.205977, 25.122877, 2017:08:26 18:10:08
36287965453, 61.205977, 25.122877, 2017:08:26 18:11:38
36287962183, 61.206061, 25.122980, 2017:08:26 18:13:51
36287959223, 61.206141, 25.123333, 2017:08:26 18:15:45
36287746873, 61.206694, 25.124230, 2017:08:25 17:24:12
36704436450, 61.206716, 25.124188, 2017:08:25 21:07:30
36930321842, 61.204886, 25.121063, 2017:08:25 21:39:00
36959133221, 61.206591, 25.123044, 2017:08:26 00:09:32
36959131561, 61.206350, 25.120377, 2017:08:26 09:16:54
36930317962, 61.206313, 25.120094, 2017:08:26 10:43:54
36287735813, 61.208761, 25.125677, 2017:08:26 15:03:50
36959123321, 61.206911, 25.122100, 2017:08:26 17:31:23
36924554242, 60.171384, 24.935885, 2017:08:30 11:49:33
36924554422, 60.187300, 24.961473, 2017:08:30 13:31:52
36915356472, 60.721216, 25.968794, 2017:08:10 12:06:25
36272280303, 60.716494, 23.792838, 2017:08:10 20:44:54
36272276853, 60.721163, 23.803477, 2017:08:04 08:19:17
36272274373, 60.781150, 24.075025, 2017:08:04 09:06:21
36272271703, 60.781150, 24.075025, 2017:08:04 09:06:34
36915329152, 60.837319, 24.133341, 2017:08:04 09:29:20
37085530575, 61.434025, 25.277236, 2017:08:04 17:39:58
37085528325, 61.447347, 25.268030, 2017:08:04 17:46:32
37085526615, 60.839422, 28.110994, 2017:08:05 18:45:42
36944209591, 60.839052, 28.111122, 2017:08:05 19:04:35
36689360870, 60.839016, 28.110847, 2017:08:05 20:06:23
36272253523, 60.839197, 28.111008, 2017:08:05 23:17:54
36272251003, 60.839122, 28.111088, 2017:08:06 10:14:43
36944201061, 60.835275, 28.279977, 2017:08:06 11:12:07
36272243223, 60.839072, 28.300447, 2017:08:06 11:16:08
36272238353, 60.864530, 28.299275, 2017:08:06 11:30:29
36272235163, 60.964752, 28.533855, 2017:08:06 14:22:25
36272228343, 61.121894, 28.792130, 2017:08:06 15:55:50
36272227353, 61.170530, 28.772294, 2017:08:06 16:15:47
36944187291, 61.196927, 28.778697, 2017:08:06 17:54:04
37085508095, 61.310219, 28.857488, 2017:08:06 18:46:11
36944182991, 61.340897, 28.851544, 2017:08:06 19:04:57
36944179181, 61.341541, 28.852055, 2017:08:06 19:31:20
36250348754, 61.341633, 28.851394, 2017:08:06 19:33:55
36250345924, 61.341444, 28.851761, 2017:08:06 20:05:59
36250343784, 61.341427, 28.851769, 2017:08:06 21:45:56
36250342184, 61.341327, 28.851727, 2017:08:07 08:34:06
36250339134, 61.341419, 28.851686, 2017:08:07 08:59:36
36915291722, 61.341386, 28.852155, 2017:08:07 10:25:47
36915288632, 61.432455, 28.758011, 2017:08:07 13:07:15
36272208573, 61.476308, 28.789461, 2017:08:07 13:38:56
37085449355, 61.184980, 26.839241, 2017:08:09 12:12:30
36944117691, 60.870925, 26.543430, 2017:08:09 18:13:01
36944115341, 60.873133, 26.519097, 2017:08:10 19:53:35
36944112951, 60.873680, 26.512116, 2017:08:09 18:18:49
36272151673, 60.774680, 26.085341, 2017:08:10 19:48:38
36944105081, 60.753316, 23.952697, None
36272147953, 61.419516, 25.291372, None
36915219762, 60.932725, 28.454644, 2017:08:10 20:24:54
36897066556, 60.768863, 26.087469, 2017:08:10 19:48:28
37081687565, 62.758576, 23.155531, 2017:09:07 12:12:44
36682635660, 60.198443, 24.937462, None
37073369995, 60.921991, 28.054838, 2017:09:06 17:45:42
36931755931, 60.921997, 28.054822, 2017:09:06 17:46:07
36902896972, 60.922191, 28.055111, 2017:09:06 18:00:27
37073367095, 60.921922, 28.054736, 2017:09:06 17:58:14
36931755121, 60.921908, 28.054750, 2017:09:06 17:57:56
37073364935, 60.924291, 28.036402, 2017:09:06 17:53:10
36931753991, 60.921988, 28.054869, 2017:09:06 17:46:36
37073364895, 60.921988, 28.054869, 2017:09:06 17:46:47
36931663961, 60.921958, 28.054966, 2017:09:06 15:45:21
36676620380, 60.921936, 28.054752, 2017:09:06 15:44:44
37073277545, 60.921936, 28.054752, 2017:09:06 15:44:26
37073184595, 60.917255, 28.003569, 2017:09:06 13:53:10
36902740382, 60.917291, 28.003663, 2017:09:06 13:53:44
36931555601, 60.917249, 28.003538, 2017:09:06 13:51:50
37073183025, 60.917222, 28.003080, 2017:09:06 13:49:36
37073182115, 60.917258, 28.003002, 2017:09:06 13:49:01
36931554881, 60.917222, 28.003080, 2017:09:06 13:50:12
36901073382, 61.036944, 28.133611, 2017:07:02 15:06:29
37071467925, 65.501251, 28.539036, 2017:06:29 23:25:27
36929978391, 60.149644, 24.633916, 2017:03:06 21:45:37
36883046376, 60.153511, 24.627711, 2017:03:21 13:05:25
36900902992, 61.384280, 25.977227, 2017:09:02 14:47:48
36900813152, 61.536867, 23.704633, None
36674500380, 61.499528, 23.744351, 2017:09:06 16:53:46
36236328674, 61.499528, 23.744351, 2017:09:06 16:53:40
36674495400, 61.499528, 23.744351, 2017:09:06 16:53:35
36674493920, 61.499528, 23.744351, 2017:09:06 16:53:28
36900719072, 61.499528, 23.744351, 2017:09:06 16:53:20
36900717912, 61.499528, 23.744351, 2017:09:06 16:53:12
36900715902, 61.499528, 23.744351, 2017:09:06 16:53:06
36900714252, 61.499528, 23.744351, 2017:09:06 16:53:02
36674484900, 61.499528, 23.744351, 2017:09:06 16:52:53
36674481640, 61.499528, 23.744351, 2017:09:06 16:52:47
36900708852, 61.499528, 23.744351, 2017:09:06 16:52:37
36900706962, 61.499528, 23.744351, 2017:09:06 16:52:33
37071231715, 61.499528, 23.744351, 2017:09:06 16:52:27
37071228645, 61.499528, 23.744351, 2017:09:06 16:52:19
36674467480, 61.499528, 23.744351, 2017:09:06 16:52:12
36674465340, 61.499528, 23.744351, 2017:09:06 16:52:04
36236306114, 61.499528, 23.744351, 2017:09:06 16:51:23
36929711651, 61.499528, 23.744351, 2017:09:06 16:51:15
36900685502, 61.499528, 23.744351, 2017:09:06 16:51:10
36929709591, 61.499528, 23.744351, 2017:09:06 16:50:52
36236298904, 61.499528, 23.744351, 2017:09:06 16:50:48
36882792476, 61.499528, 23.744351, 2017:09:06 16:50:43
36674455190, 61.499528, 23.744351, 2017:09:06 16:50:32
36236293694, 61.499528, 23.744351, 2017:09:06 16:50:26
36929706291, 61.499528, 23.744351, 2017:09:06 16:50:17
36929705421, 61.499528, 23.744351, 2017:09:06 16:50:11
36674449450, 61.499528, 23.744351, 2017:09:06 16:50:06
36900660472, 61.499528, 23.744351, 2017:09:06 16:50:02
36900658642, 61.499528, 23.744351, 2017:09:06 16:49:46
36900657052, 61.499528, 23.744351, 2017:09:06 16:49:41
36236280344, 61.499528, 23.744351, 2017:09:06 16:49:30
36236278754, 61.499528, 23.744351, 2017:09:06 16:49:20
36929699411, 61.499528, 23.744351, 2017:09:06 16:48:54
36236274344, 61.499528, 23.744351, 2017:09:06 16:48:37
36929697051, 61.499528, 23.744351, 2017:09:06 16:48:32
36882773386, 61.499528, 23.744351, 2017:09:06 16:48:25
36236268374, 61.499528, 23.744351, 2017:09:06 16:48:16
36929691971, 61.499528, 23.744351, 2017:09:06 16:48:11
36236264074, 61.499528, 23.744351, 2017:09:06 16:47:52
36236262644, 61.499528, 23.744351, 2017:09:06 16:47:47
36929684151, 61.499528, 23.744351, 2017:09:06 16:47:40
37071198795, 61.499528, 23.744351, 2017:09:06 16:47:33
36929681671, 61.499528, 23.744351, 2017:09:06 16:47:27
36882755916, 61.499528, 23.744351, 2017:09:06 16:47:16
36236256384, 61.499528, 23.744351, 2017:09:06 16:47:08
36882752506, 61.499528, 23.744351, 2017:09:06 16:47:00
36236254854, 61.499528, 23.744351, 2017:09:06 16:46:09
36236253254, 61.499528, 23.744351, 2017:09:06 16:46:03
36236252524, 61.499528, 23.744351, 2017:09:06 16:45:55
37071189465, 61.499528, 23.744351, 2017:09:06 16:45:45
36674422460, 61.499528, 23.744351, 2017:09:06 16:45:39
36900619332, 61.499528, 23.744351, 2017:09:06 16:45:29
37071185155, 61.499528, 23.744351, 2017:09:06 16:45:22
37071184015, 61.499528, 23.744351, 2017:09:06 16:45:16
36900615542, 61.499528, 23.744351, 2017:09:06 16:45:06
37071181435, 61.499528, 23.744351, 2017:09:06 16:45:00
36674414340, 61.499528, 23.744351, 2017:09:06 16:44:54
36674412690, 61.499528, 23.744351, 2017:09:06 16:44:41
36929661661, 61.499528, 23.744351, 2017:09:06 16:44:35
36900609412, 61.499528, 23.744351, 2017:09:06 16:44:21
36674407380, 61.499528, 23.744351, 2017:09:06 16:44:07
36674404920, 61.499528, 23.744351, 2017:09:06 16:43:49
36674403460, 61.499528, 23.744351, 2017:09:06 16:43:27
36674402310, 61.499528, 23.744351, 2017:09:06 16:42:56
36674400320, 61.499528, 23.744351, 2017:09:06 16:42:49
37071169245, 61.499528, 23.744351, 2017:09:06 16:42:29
36674397290, 61.499528, 23.744351, 2017:09:06 16:42:08
37071167595, 61.499528, 23.744351, 2017:09:06 16:42:01
36882712086, 61.499528, 23.744351, 2017:09:06 16:41:47
36674391320, 61.499528, 23.744351, 2017:09:06 16:41:43
36882708956, 61.499528, 23.744351, 2017:09:06 16:41:37
36900593362, 61.499528, 23.744351, 2017:09:06 16:41:33
36236226424, 61.499528, 23.744351, 2017:09:06 16:41:24
36882700846, 61.499528, 23.744351, 2017:09:06 16:41:17
36900586862, 61.499528, 23.744351, 2017:09:06 16:41:08
37071157425, 61.499528, 23.744351, 2017:09:06 16:40:57
37071156005, 61.499528, 23.744351, 2017:09:06 16:40:50
37071154945, 61.499528, 23.744351, 2017:09:06 16:40:45
37071154075, 61.499528, 23.744351, 2017:09:06 16:40:36
37071152725, 61.499528, 23.744351, 2017:09:06 16:40:31
36929637121, 61.499528, 23.744351, 2017:09:06 16:40:11
36929635971, 61.499528, 23.744351, 2017:09:06 16:40:04
36882686106, 61.499528, 23.744351, 2017:09:06 16:39:58
36674363260, 61.499528, 23.744351, 2017:09:06 16:39:54
36674361110, 61.499528, 23.744351, 2017:09:06 16:39:46
36674359680, 61.499528, 23.744351, 2017:09:06 16:39:07
