60.17032898203591,24.93695483832337
61.49861988284534,23.745467271966636
65.01769842857144,25.43828942857143
60.46657237037037,22.306505555555564
61.689280399999994,27.273513671428574
61.69216113846152,27.248743446153835
61.69685428571428,27.17635914285714
63.09556378301891,21.611673877358495
63.109077035714286,21.605722178571426
60.449384635135154,22.267653878378372
61.675019944444436,27.276817592592604
65.01318181481473,25.466944493827167
63.08743018181818,21.65466263636364
65.02247446464648,25.46990748484849
60.449730246376745,22.232974507246396
60.9850503362069,25.655010896551698
